LTE,26200102,11.553477,48.14671,
LTE,26191142,11.554163,48.148423,
LTE,25614362,11.555466,48.153076,
LTE,25614338,11.554745,48.153491,
LTE,25992230,11.559422,48.147198,
LTE,25728025,11.558784,48.14853,
LTE,25606169,11.556119,48.15247,
LTE,26446629,11.559897,48.145088,
LTE,25953829,11.556066,48.146078,
LTE,25992231,11.559271,48.150215,
LTE,25992229,11.56199,48.149296,
LTE,25952550,11.564799,48.148388,
LTE,26130983,11.565377,48.148338,
LTE,25952550,11.564799,48.148388,
LTE,26130983,11.568098,48.147603,
LTE,26130981,11.571406,48.146713,
LTE,25640743,11.574381,48.145567,
LTE,26191143,11.555136,48.153259,
LTE,51935764,11.577708,48.150334,
LTE,51935763,11.577214,48.151201,
LTE,20989449,11.573724,48.150974,
LTE,20983827,11.573094,48.14286,
LTE,26035993,11.554702,48.144308,
LTE,25953807,11.55346,48.143176,
LTE,26446607,11.554562,48.144433,
LTE,25953829,11.557921,48.146629,
LTE,26200102,11.556708,48.145875,
LTE,25953829,11.557106,48.145947,
LTE,25953805,11.55825,48.146421,
LTE,25953817,11.558736,48.147975,
LTE,25728027,11.558405,48.1476,
LTE,25999875,11.557939,48.149829,
LTE,25999887,11.561525,48.147617,
LTE,25913359,11.557049,48.152475,
LTE,25992230,11.558261,48.148994,
LTE,25992218,11.560236,48.148035,
LTE,25728025,11.557211,48.150915,
LTE,25606147,11.55886,48.148067,
LTE,25953805,11.558766,48.148132,
LTE,26368281,11.559527,48.142581,
LTE,25600269,11.559973,48.142743,
LTE,26446606,11.56167,48.142148,
LTE,25605145,11.574571,48.145083,
LTE,26034947,11.578527,48.145169,
LTE,25605133,11.574397,48.14395,
LTE,25685005,11.570143,48.144584,
LTE,25617421,11.566312,48.146172,
LTE,25999887,11.562594,48.147665,
LTE,25992230,11.55706,48.150047,
LTE,26446605,11.559733,48.145702,
LTE,25913371,11.557415,48.150104,
LTE,25728026,11.557825,48.1478,
LTE,25999875,11.555337,48.149197,
LTE,26191129,11.558081,48.15055,
LTE,25992219,11.561711,48.150285,
LTE,25606171,11.556764,48.153489,
LTE,26191131,11.554679,48.153231,
LTE,26023707,11.562974,48.152978,
LTE,40241670,11.558246,48.14505,
LTE,34808321,11.556296,48.149366,
LTE,38604288,11.558093,48.147846,
LTE,38604296,11.554335,48.148413,
LTE,38604295,11.553744,48.148689,
LTE,26038053,11.567638,48.148993,
LTE,26130969,11.578698,48.145849,
LTE,25640219,11.576297,48.148631,
LTE,26034969,11.57883,48.145275,
LTE,25640219,11.574353,48.147433,
LTE,25644827,11.579013,48.145462,
LTE,25644815,11.577831,48.144325,
LTE,25644813,11.580001,48.147705,
LTE,25688101,11.579821,48.149287,
LTE,25640741,11.578446,48.150076,
LTE,25688103,11.577306,48.14993,
LTE,26023718,11.576692,48.150101,
LTE,25603611,11.576317,48.150831,
LTE,25603599,11.577293,48.152027,
LTE,25603597,11.574414,48.153289,
LTE,25640729,11.578719,48.150955,
LTE,25640705,11.578719,48.150955,
LTE,26191141,11.556549,48.151781,
LTE,26023706,11.571671,48.151619,
LTE,25640742,11.579122,48.146094,
LTE,25644839,11.578242,48.144162,
LTE,25781261,11.578178,48.143732,
LTE,26200090,11.553155,48.147436,
LTE,26191129,11.558354,48.149948,
LTE,25952539,11.555001,48.153313,
LTE,27239962,11.565229,48.151641,
LTE,27239194,11.572205,48.143422,
LTE,25953806,11.555789,48.1422,
LTE,26398234,11.554179,48.142897,
LTE,25913371,11.558035,48.150704,
LTE,26034971,11.57571,48.145267,
LTE,25640731,11.573277,48.147859,
LTE,25999886,11.569283,48.147118,
LTE,26191130,11.554148,48.14907,
LTE,25688091,11.571095,48.146315,
LTE,25952539,11.559415,48.151904,
LTE,26023707,11.555062,48.153351,
LTE,26038042,11.56682,48.145103,
LTE,26191129,11.564699,48.143523,
LTE,40241664,11.560875,48.143486,
LTE,25988871,11.560556,48.142844,
LTE,26191130,11.554918,48.148258,
LTE,25992219,11.560165,48.14986,
LTE,25952539,11.564078,48.150959,
LTE,25913359,11.558234,48.151416,
LTE,25913358,11.569507,48.150845,
LTE,25913357,11.565264,48.152653,
LTE,25913371,11.558585,48.14795,
LTE,51882755,11.578962,48.151217,
LTE,51935765,11.577019,48.151817,
LTE,21093897,11.565671,48.153191,
LTE,20874259,11.565201,48.152621,
LTE,20874260,11.562766,48.148839,
LTE,51938836,11.562242,48.148094,
LTE,51339273,11.563603,48.145855,
LTE,7515156,11.577825,48.150307,
LTE,25952551,11.555927,48.152542,
LTE,25992231,11.558515,48.149039,
LTE,26398210,11.554021,48.144695,
LTE,25688103,11.577172,48.150376,
LTE,26023718,11.57707,48.150133,
