1341,55029,758,818,
1342,45226,759,944,
1343,45710,759,1341,
1344,46660,759,1127,
1345,46758,759,1000,
1346,47255,759,956,
1347,46006,760,1036,
1348,69777,760,1111,
1349,43777,761,790,
1350,43905,761,910,
1351,69671,762,1215,
1352,39454,763,814,
1353,47876,763,978,
1354,49462,763,973,
1355,62103,764,969,
1356,45555,765,1234,
1357,55375,765,1269,
1358,46563,766,1041,
1359,28088,767,1111,
1360,55541,767,1094,
1361,27787,769,909,
1362,28615,769,3556,
1363,39884,769,1070,
1364,40092,769,1034,
1365,45734,769,3019,
1366,53729,769,976,
1367,36568,771,1050,
1368,42369,772,1000,
1369,47540,773,1304,
1370,69721,773,1957,
1371,50992,774,1083,
1372,40203,775,1134,
1373,54261,775,885,
1374,36975,776,976,
1375,52436,777,984,
1376,66610,777,1137,
1377,39371,778,1049,
1378,45856,779,905,
1379,46937,780,1092,
1380,48522,780,811,
1381,48454,781,1399,
1382,67157,781,959,
1383,38926,782,1160,
1384,55289,782,3599,
1385,48141,784,959,
1386,55426,784,1039,
1387,55836,784,3599,
1388,37462,785,1134,
1389,49345,786,876,
1390,36976,787,989,
1391,43902,787,1546,
1392,44071,787,1542,
1393,55322,787,1170,
1394,49443,788,1356,
1395,48315,789,908,
1396,44907,790,818,
1397,46274,790,1483,
1398,46721,790,1022,
1399,69537,791,1038,
1400,13160,792,1134,
1401,58443,792,1405,
1402,69794,792,1167,
1403,47188,793,1157,
1404,41126,794,1096,
1405,48059,794,913,
1406,58490,794,940,
1407,25866,795,1003,
1408,18570,796,1167,
1409,11956,797,1105,
1410,12094,797,1251,
1411,43800,797,952,
1412,45304,797,907,
1413,49310,797,1035,
1414,47062,798,1281,
1415,47556,798,1557,
1416,69727,798,1267,
1417,12210,799,1027,
1418,12230,799,967,
1419,38589,799,848,
1420,46897,799,1159,
1421,53730,799,985,
1422,44103,800,1091,
1423,69499,800,1182,
1424,69791,800,1174,
1425,12262,801,937,
1426,47256,801,1496,
1427,59155,801,939,
1428,18577,802,1172,
1429,27829,802,1076,
1430,30066,802,1093,
1431,40850,802,857,
1432,47473,802,961,
1433,58119,802,941,
1434,27956,803,998,
1435,25947,804,1384,
1436,58384,804,1100,
1437,69622,804,1008,
1438,27926,805,3599,
1439,78008,805,942,
1440,45752,806,1185,
1441,60964,806,970,
1442,69562,806,1084,
1443,13158,807,1140,
1444,17998,807,3282,
1445,47352,808,1239,
1446,61490,808,1183,
1447,69688,808,1366,
1448,48748,809,878,
1449,38837,810,825,
1450,48599,810,1066,
1451,48892,810,3599,
1452,48923,810,1144,
1453,55807,810,886,
1454,38923,812,956,
1455,47879,812,1073,
1456,48708,812,1069,
1457,48302,813,962,
1458,55399,813,3599,
1459,55182,815,3188,
1460,63653,815,999,
1461,12974,816,947,
1462,43778,817,1041,
1463,56818,817,3599,
1464,42646,819,1125,
1465,47107,819,1027,
1466,78009,819,1212,
1467,58319,820,1246,
1468,46591,821,1071,
1469,45250,822,951,
1470,69698,823,1274,
1471,44058,825,958,
1472,47964,825,3266,
1473,54953,825,893,
1474,55341,825,1486,
1475,63614,825,971,
1476,46480,826,1040,
1477,46784,826,1158,
1478,47324,826,1067,
1479,55332,827,1490,
1480,60709,827,1028,
1481,45543,828,1591,
1482,52908,828,1098,
1483,54967,829,1501,
1484,63672,829,1077,
1485,47191,830,1154,
1486,48580,830,1041,
1487,55047,830,897,
1488,44054,831,1511,
1489,46456,831,1034,
1490,46982,831,1221,
1491,55464,831,1668,
1492,24921,832,1080,
1493,39351,833,998,
1494,46168,833,872,
1495,69835,833,1171,
1496,41595,834,1145,
1497,48417,834,994,
1498,55249,834,1589,
1499,40847,835,886,
1500,41007,835,1083,
1501,41281,835,1046,
1502,47784,835,1020,
1503,40455,836,948,
1504,45583,837,1216,
1505,48261,837,1086,
1506,62871,837,3104,
1507,63404,837,1001,
1508,47666,838,1466,
1509,48178,838,985,
1510,18018,839,3599,
1511,30055,839,2692,
1512,50726,839,1086,
1513,60847,839,1267,
1514,46264,840,1001,
1515,49114,840,1673,
1516,40400,841,1047,
1517,41252,841,1197,
1518,45760,841,1340,
1519,50751,841,2602,
1520,55194,841,1021,
1521,17932,842,3599,
1522,43900,842,875,
1523,44635,842,1005,
1524,55324,842,3599,
1525,31845,843,3599,
1526,33926,843,1004,
1527,43147,844,1003,
1528,44063,844,3202,
1529,41166,845,3599,
1530,46332,846,1010,
1531,49025,846,1220,
1532,54791,846,1606,
1533,53199,847,955,
1534,43003,848,911,
1535,60793,849,1051,
1536,62896,849,1755,
1537,45866,850,1083,
1538,60785,851,3599,
1539,45127,852,907,
1540,33914,853,3599,
1541,48482,853,1042,
1542,45070,855,1042,
1543,63325,855,1083,
1544,48255,856,1013,
1545,62326,856,1045,
1546,44042,857,1167,
1547,55353,857,1079,
1548,60411,858,1062,
1549,18020,859,1163,
1550,48087,859,894,
1551,49371,859,1043,
1552,53842,859,1092,
1553,46467,860,891,
1554,51603,860,1033,
1555,54377,860,984,
1556,17956,861,1239,
1557,31818,861,3599,
1558,45453,861,1141,
1559,24043,862,948,
1560,24341,864,2639,
1561,44633,864,1010,
1562,49368,864,1217,
1563,48409,865,1051,
1564,62165,866,1088,
1565,55334,867,2311,
1566,48355,869,1045,
1567,54983,869,1545,
1568,41244,870,1066,
1569,43062,871,1077,
1570,46239,871,1056,
1571,47453,871,1144,
1572,47429,872,1395,
1573,48844,873,1088,
1574,60409,873,1062,
1575,43984,875,1207,
1576,44761,875,902,
1577,28599,876,1515,
1578,40397,876,1094,
1579,49221,876,1151,
1580,46056,877,1044,
1581,47637,877,1147,
1582,47788,877,1222,
1583,18014,878,1500,
1584,25878,879,977,
1585,44886,879,905,
1586,48311,879,1146,
1587,48581,879,1588,
1588,17876,880,1024,
1589,44310,880,919,
1590,46451,880,1046,
1591,47822,880,1224,
1592,69473,880,1542,
1593,42623,881,1243,
1594,48317,881,1236,
1595,69829,881,1567,
1596,49297,882,1115,
1597,48356,883,1069,
1598,59161,883,1037,
1599,47135,884,1225,
1600,49314,884,1604,
1601,58310,884,1290,
1602,59096,884,1029,
1603,69498,884,1620,
1604,66856,885,915,
1605,12167,886,1053,
1606,45909,887,1372,
1607,58311,887,1286,
1608,12095,888,1290,
1609,52830,888,1154,
1610,56870,889,1145,
1611,47314,890,1288,
1612,46025,891,1139,
1613,54996,891,993,
1614,59207,892,1196,
1615,48706,893,962,
1616,50698,893,1053,
1617,58461,893,1807,
1618,45853,894,1223,
1619,48965,894,1198,
1620,60985,894,1158,
1621,45739,895,1170,
1622,52993,895,1354,
1623,58441,895,1256,
1624,48533,896,1129,
1625,62870,896,1225,
1626,45664,897,1236,
1627,50604,897,1049,
1628,58309,897,1209,
1629,60792,897,1192,
1630,58431,898,1356,
1631,69807,898,1176,
1632,38600,899,927,
1633,38807,899,925,
1634,46749,899,3265,
1635,49196,899,3599,
1636,58347,899,3599,
1637,59226,899,1030,
1638,12401,900,1240,
1639,45559,900,1222,
1640,48494,900,972,
1641,69546,900,1026,
1642,45384,901,1147,
1643,46877,901,963,
1644,59090,901,1027,
1645,48697,902,1218,
1646,49428,902,965,
1647,61923,902,1156,
1648,47912,903,1227,
1649,52734,903,1039,
1650,58428,903,1147,
1651,25911,904,3599,
1652,47891,904,1216,
1653,48794,904,1206,
1654,46922,905,1154,
1655,47773,905,992,
1656,28111,907,3599,
1657,48693,908,1074,
1658,61991,908,1154,
1659,62674,911,930,
1660,46284,912,980,
1661,55776,912,995,
1662,44966,913,972,
1663,62309,914,966,
1664,64813,914,1145,
1665,45702,915,1339,
1666,45965,915,1128,
1667,48303,916,1105,
1668,50540,916,1146,
1669,70051,916,1674,
1670,25946,917,3599,
1671,48498,917,1135,
1672,44779,918,975,
1673,46228,918,1018,
1674,54813,918,1763,
1675,56237,918,997,
1676,61902,918,1125,
1677,45694,919,989,
1678,46841,919,1253,
1679,69648,919,3599,
1680,46317,921,988,
1681,48505,921,1245,
1682,27312,922,999,
1683,49430,923,1219,
1684,47441,924,1306,
1685,47804,925,1127,
1686,51065,925,1007,
1687,55453,925,3599,
1688,60714,926,971,
1689,62686,926,1150,
1690,27938,927,3599,
1691,28007,927,3599,
1692,41181,928,1246,
1693,41251,928,1353,
1694,45816,928,1163,
1695,41158,929,1194,
1696,44967,929,1115,
1697,46710,929,1195,
1698,41132,930,1149,
1699,41280,930,1156,
1700,52996,930,1322,
1701,62747,930,3537,
1702,41009,931,2787,
1703,44077,931,3599,
1704,62643,931,940,
1705,24339,932,1705,
1706,52936,932,3091,
1707,43231,933,1098,
1708,49292,933,1133,
1709,55197,933,1077,
1710,35314,934,2664,
1711,41109,934,1457,
1712,42696,934,1224,
1713,43760,934,1019,
1714,49905,934,3261,
1715,62803,934,1476,
1716,63307,936,3516,
1717,30018,937,3566,
1718,47511,938,1200,
1719,52912,938,1424,
1720,44082,939,2214,
1721,48139,939,1121,
1722,52866,939,3580,
1723,26028,940,1513,
1724,42650,940,1230,
1725,50649,940,1254,
1726,54784,940,1057,
1727,31854,941,3599,
1728,55319,941,1159,
1729,34324,942,985,
1730,37821,942,1231,
1731,41121,942,2543,
1732,44044,942,1654,
1733,44793,942,977,
1734,46090,942,1020,
1735,46150,942,1168,
1736,49148,942,1185,
1737,50711,942,1295,
1738,47263,943,1130,
1739,55868,943,1259,
1740,33890,944,3599,
1741,39368,944,1352,
1742,62580,944,1156,
1743,64941,944,1281,
1744,46943,945,1677,
1745,55275,945,3599,
1746,56208,945,1066,
1747,40849,946,986,
1748,60767,946,3599,
1749,62368,946,1162,
1750,15637,947,979,
1751,44846,947,1134,
1752,31189,948,1153,
1753,44348,948,970,
1754,39868,949,1227,
1755,40855,949,987,
1756,45851,949,1132,
1757,25844,950,1244,
1758,43805,950,1148,
1759,46580,950,1142,
1760,50517,950,963,
1761,40912,951,1013,
1762,43847,951,982,
1763,46080,951,1024,
1764,46685,951,1270,
1765,48757,952,1197,
1766,42402,953,1158,
1767,44098,953,1291,
1768,44924,953,984,
1769,48241,953,1007,
1770,36576,954,1220,
1771,36852,954,1180,
1772,46751,954,1026,
1773,56272,954,1854,
1774,44026,955,1081,
1775,42701,957,1236,
1776,62142,957,1286,
1777,55035,958,1261,
1778,55609,958,1867,
1779,50986,959,1191,
1780,40765,960,1155,
1781,47447,960,1737,
1782,52831,960,1157,
1783,37455,961,1228,
1784,48133,961,1245,
1785,56203,961,1072,
1786,44608,962,1184,
1787,47787,962,1176,
1788,67408,962,1318,
1789,44875,964,1113,
1790,47426,964,1179,
1791,37239,966,1463,
1792,38659,966,975,
1793,40405,966,1188,
1794,47752,966,1642,
1795,55392,966,2224,
1796,66807,966,1188,
1797,45792,967,1283,
1798,31154,968,1229,
1799,40060,968,1222,
1800,40399,968,1292,
1801,45903,968,1095,
1802,46957,968,1183,
1803,55268,968,3599,
1804,66927,968,3599,
1805,67152,968,1169,
1806,45893,969,1757,
1807,27740,970,1074,
1808,39893,970,1019,
1809,59299,970,1137,
1810,60405,970,1222,
1811,69563,970,1161,
1812,27944,971,3599,
1813,36866,971,1312,
1814,45063,971,1148,
1815,45910,971,1050,
1816,47675,971,1225,
1817,50533,971,1152,
1818,38973,972,1359,
1819,45719,972,1231,
1820,18016,973,3599,
1821,54264,973,1080,
1822,58505,973,1126,
1823,46683,974,1027,
1824,47293,974,1232,
1825,58438,974,3599,
1826,46546,975,1756,
1827,49231,975,1029,
1828,55367,975,1199,
1829,69784,975,1844,
1830,25821,977,1847,
1831,54772,977,1269,
1832,59169,977,1213,
1833,25851,978,1163,
1834,78417,978,1162,
1835,46263,979,1722,
1836,69812,979,1865,
1837,58345,980,3181,
1838,59305,980,1122,
1839,69761,980,1866,
1840,12273,981,1135,
1841,37439,981,1241,
1842,45876,981,3599,
1843,17844,982,1136,
1844,60848,982,1158,
1845,69559,982,1138,
1846,44080,983,1285,
1847,58120,983,1134,
1848,58355,983,3509,
1849,12135,984,1228,
1850,37810,984,1246,
1851,47181,984,1758,
1852,48403,984,1055,
1853,48866,984,1225,
1854,12377,985,1309,
1855,47765,985,1231,
1856,78005,985,1411,
1857,43198,986,1198,
1858,18022,987,3599,
1859,44783,987,1239,
1860,45871,987,1060,
1861,49575,987,1220,
1862,59092,987,1133,
1863,62168,987,1192,
1864,47358,988,1245,
1865,57698,988,1136,
1866,59126,988,1214,
1867,62693,989,1025,
1868,69657,989,3599,
1869,12283,990,1218,
1870,17919,990,1329,
1871,46254,990,3272,
1872,48940,990,1248,
1873,60743,990,3599,
1874,48535,991,1169,
1875,52443,991,1212,
1876,55544,991,3599,
1877,58362,991,1364,
1878,35328,992,1906,
1879,12219,993,3599,
1880,62161,993,1220,
1881,47705,994,1217,
1882,54980,994,1888,
1883,31165,995,1209,
1884,12090,996,1408,
1885,58601,996,1247,
1886,32555,997,1209,
1887,48113,997,1220,
1888,21067,998,1171,
1889,55233,998,3599,
1890,12376,999,1258,
1891,48776,999,1219,
1892,43232,1000,1186,
1893,58638,1000,1252,
1894,61881,1000,1218,
1895,12384,1001,1188,
1896,47212,1001,1064,
1897,46562,1002,1252,
1898,49251,1002,2250,
1899,52463,1003,1231,
1900,55150,1004,1915,
1901,48913,1005,3599,
1902,24552,1006,1296,
1903,46729,1007,1054,
1904,49067,1007,1356,
1905,46241,1009,3599,
1906,46573,1009,1244,
1907,47291,1009,1081,
1908,45576,1010,1203,
1909,55572,1010,1918,
1910,47414,1011,1300,
1911,47112,1012,1254,
1912,48118,1012,3599,
1913,24385,1013,3599,
1914,28022,1013,1419,
1915,43361,1013,1323,
1916,47576,1014,1298,
1917,41061,1015,1193,
1918,43113,1015,3599,
1919,47618,1016,1312,
1920,71381,1016,1352,
1921,40462,1017,1200,
1922,41150,1017,1500,
1923,46233,1017,1222,
1924,46393,1017,2012,
1925,62885,1017,1716,
1926,47123,1018,1307,
1927,48652,1018,1767,
1928,49364,1018,1309,
1929,52979,1018,3599,
1930,48284,1019,1070,
1931,35269,1020,1219,
1932,48514,1020,1295,
1933,62765,1020,1405,
1934,41204,1021,1209,
1935,47475,1021,1233,
1936,48956,1021,1645,
1937,69659,1021,2049,
1938,43850,1022,1309,
1939,48305,1022,2015,
1940,62860,1022,3599,
1941,41137,1023,1259,
1942,60799,1023,1268,
1943,41517,1024,1215,
1944,53195,1024,3599,
1945,31863,1026,3599,
1946,55401,1026,3599,
1947,28002,1027,3599,
1948,45369,1027,1314,
1949,40981,1028,1224,
1950,55550,1028,1918,
1951,38601,1029,1078,
1952,46898,1029,1068,
1953,52988,1029,3599,
1954,55442,1029,1284,
1955,62331,1029,1233,
1956,28614,1030,3599,
1957,46797,1031,1176,
1958,48285,1031,1292,
1959,55262,1031,1431,
1960,43513,1032,1148,
1961,38805,1034,1243,
1962,40091,1034,1253,
1963,48861,1034,1311,
1964,55680,1034,1173,
1965,55861,1034,3599,
1966,44832,1035,1081,
1967,27925,1036,3599,
1968,41522,1036,1294,
1969,43671,1036,1056,
1970,54829,1036,2114,
1971,41005,1037,1372,
1972,7393,1037,3599,
1973,41511,1038,1213,
1974,49170,1038,1313,
1975,64896,1038,1430,
1976,47639,1039,1309,
1977,48962,1041,3599,
1978,49588,1041,1243,
1979,43588,1042,1103,
1980,43974,1044,1612,
1981,55325,1046,3599,
1982,55351,1048,3599,
1983,45515,1050,1777,
1984,69710,1050,2592,
1985,45316,1051,1077,
1986,45232,1053,1217,
1987,56232,1053,1175,
1988,61910,1053,1310,
1989,28631,1054,1247,
1990,46104,1054,1314,
1991,48495,1054,1140,
1992,23705,1055,1255,
1993,42684,1055,1316,
1994,18557,1056,2350,
1995,48264,1056,1617,
1996,15288,1057,1615,
1997,24885,1057,1250,
1998,69470,1057,2187,
1999,12157,1058,3599,
2000,40770,1058,1319,
2001,40771,1058,1306,
2002,46663,1058,1277,
2003,18007,1059,3599,
2004,35115,1059,1086,
2005,43781,1059,1227,
2006,51897,1059,1256,
2007,69729,1059,3424,
2008,25808,1061,2249,
2009,46650,1061,1106,
2010,62717,1061,1079,
2011,17994,1062,1441,
2012,40070,1062,1324,
2013,42663,1062,1318,
2014,47742,1062,1400,
2015,63667,1062,1257,
2016,12104,1063,1413,
2017,44181,1063,1088,
2018,46822,1063,1653,
2019,59269,1064,1256,
2020,60410,1064,1316,
2021,41006,1065,1298,
2022,43930,1065,1710,
2023,60819,1065,1301,
2024,47055,1066,1700,
2025,24926,1067,1331,
2026,43432,1067,1234,
2027,45324,1067,1092,
2028,47180,1067,1150,
2029,56719,1067,1204,
2030,48502,1068,1155,
2031,25958,1069,2538,
2032,44842,1069,1196,
2033,46454,1069,1307,
2034,60407,1069,1450,
2035,48606,1070,1321,
2036,55221,1070,1373,
2037,77889,1070,1407,
2038,49334,1071,1157,
2039,49907,1071,1337,
2040,25895,1072,1296,
2041,35318,1072,1269,
2042,43071,1072,1203,
2043,48001,1072,1107,
2044,69692,1073,3437,
2045,43979,1074,1178,
2046,45901,1074,1642,
2047,48830,1074,1229,
2048,49263,1074,1349,
2049,56857,1074,1339,
2050,43856,1075,1103,
2051,48653,1075,1254,
2052,57898,1075,1319,
2053,48604,1077,1263,
2054,56859,1077,1300,
2055,62145,1077,1205,
2056,12255,1078,1209,
2057,12139,1079,1563,
2058,55804,1080,2399,
2059,58413,1080,1537,
2060,27963,1081,3599,
2061,60699,1081,1476,
2062,48878,1082,1653,
2063,58360,1082,1296,
2064,12986,1083,1215,
2065,47678,1084,1387,
2066,12176,1085,1372,
2067,45586,1086,1852,
2068,69685,1086,2844,
2069,47158,1087,1864,
2070,43931,1088,1424,
2071,45565,1088,1159,
2072,46930,1088,1305,
2073,47316,1088,1332,
2074,49413,1088,1857,
2075,52448,1088,1345,
2076,70147,1088,3147,
2077,46986,1089,1384,
2078,48393,1090,1623,
2079,44135,1091,1581,
2080,27950,1092,3599,
2081,40829,1092,1169,
2082,44027,1093,1488,
2083,46738,1093,1477,
2084,58296,1093,1384,
2085,47189,1094,1980,
2086,70139,1094,1732,
2087,17964,1095,3599,
2088,44377,1095,1293,
2089,50661,1095,1428,
2090,45741,1096,1352,
2091,27951,1097,3599,
2092,49449,1097,1458,
2093,63648,1097,1335,
2094,71151,1097,1312,
2095,25937,1098,3410,
2096,48529,1098,2122,
2097,48922,1098,1346,
2098,55241,1098,3599,
2099,47396,1099,1713,
2100,53858,1099,1333,
2101,28005,1100,3599,
2102,48340,1100,1316,
2103,48744,1100,1349,
2104,43983,1101,1924,
2105,46027,1101,1173,
2106,27979,1102,3599,
2107,47279,1102,3599,
2108,48155,1102,1181,
2109,62713,1102,1211,
2110,69474,1102,2667,
2111,42855,1103,1402,
2112,48663,1103,1351,
2113,22883,1104,3599,
2114,41183,1104,1371,
2115,48386,1104,1307,
2116,9920,1104,1705,
2117,44447,1105,1292,
2118,39910,1106,1132,
2119,44680,1107,1401,
2120,41174,1108,1315,
2121,55743,1108,2683,
2122,48768,1109,1395,
2123,54780,1109,1448,
2124,63282,1109,1394,
2125,68306,1109,1137,
2126,54970,1110,1181,
2127,55751,1110,1179,
2128,55826,1111,1785,
2129,47213,1112,1161,
2130,10083,1113,1356,
2131,46366,1113,1197,
2132,44729,1114,1368,
2133,27313,1116,1261,
2134,44796,1116,1158,
2135,52815,1119,1317,
2136,55863,1119,2459,
2137,18005,1120,3599,
2138,46554,1120,1165,
2139,45715,1121,1676,
2140,46605,1121,1170,
2141,35271,1122,1398,
2142,45176,1122,1308,
2143,48782,1122,1377,
2144,54376,1122,1814,
2145,36982,1123,1418,
2146,48214,1123,1738,
2147,61883,1123,1337,
2148,10066,1124,1313,
2149,41070,1125,3599,
2150,48388,1125,1392,
2151,47591,1126,1725,
2152,48384,1126,1177,
2153,18548,1127,3599,
2154,55264,1127,2578,
2155,45594,1128,1623,
2156,55065,1128,1265,
2157,17907,1129,1451,
2158,17963,1129,3599,
2159,55333,1131,1369,
2160,55588,1131,3599,
2161,44800,1133,1295,
2162,4825,1133,1516,
2163,45436,1134,1482,
2164,44386,1135,1151,
2165,46253,1135,1268,
2166,48556,1135,2124,
2167,41083,1136,1440,
2168,47149,1137,1399,
2169,47206,1138,1240,
2170,48901,1138,1314,
2171,38631,1139,1189,
2172,55587,1139,3599,
2173,66921,1139,1241,
2174,46485,1140,2003,
2175,37191,1141,2168,
2176,40914,1141,1317,
2177,41168,1141,1461,
2178,43796,1141,1309,
2179,43879,1141,1191,
2180,37522,1142,1361,
2181,24527,1143,1494,
2182,47733,1143,1426,
2183,49122,1143,1837,
2184,31611,1144,1342,
2185,40062,1144,1336,
2186,55871,1144,1454,
2187,42409,1145,1400,
2188,46463,1146,1313,
2189,24311,1147,1198,
2190,48038,1147,1271,
2191,55589,1147,1514,
2192,41057,1148,1374,
2193,60400,1149,1397,
2194,55553,1150,2335,
2195,12987,1151,1319,
2196,36998,1151,1212,
2197,45575,1151,1324,
2198,48972,1151,1381,
2199,36991,1152,1591,
2200,45189,1152,1303,
2201,66965,1152,1337,
2202,39404,1153,1599,
2203,47921,1153,1326,
2204,58467,1153,1321,
2205,36542,1154,1518,
2206,45342,1154,1424,
2207,47211,1155,2011,
2208,47774,1155,1242,
2209,49385,1155,1429,
2210,50755,1155,1430,
2211,76208,1155,1561,
2212,59307,1156,1341,
2213,27935,1157,3599,
2214,46880,1157,1337,
2215,48691,1157,1245,
2216,46581,1158,1247,
2217,59091,1158,1317,
2218,58429,1159,1940,
2219,12215,1160,1302,
2220,41172,1160,3599,
2221,44684,1160,1420,
2222,49319,1160,1339,
2223,13004,1161,1389,
2224,78127,1161,1332,
2225,46556,1162,1249,
2226,48050,1162,1217,
2227,49474,1162,1332,
2228,55257,1162,1407,
2229,7402,1162,1585,
2230,76748,1163,1307,
2231,43425,1164,1275,
2232,46349,1164,1236,
2233,52788,1164,1315,
2234,25399,1165,1267,
2235,48036,1165,1372,
2236,50724,1165,1521,
2237,58300,1166,1496,
2238,45663,1167,1794,
2239,47856,1167,1398,
2240,50702,1167,3599,
2241,50719,1167,1587,
2242,12391,1168,1362,
2243,32096,1168,1393,
2244,58602,1168,1801,
2245,12109,1169,1547,
2246,45947,1169,1517,
2247,36967,1170,1215,
2248,78042,1170,1616,
2249,45590,1171,1400,
2250,46296,1171,1423,
2251,47839,1171,1396,
2252,58077,1171,1465,
2253,15271,1172,2191,
2254,46109,1172,1259,
2255,48608,1172,1251,
2256,60426,1172,1555,
2257,47048,1173,1496,
2258,45904,1174,1499,
2259,51578,1174,1425,
2260,46992,1175,1436,
2261,48566,1175,1263,
2262,47007,1176,1254,
2263,47347,1176,1472,
2264,62327,1176,1400,
2265,42759,1177,1397,
2266,45636,1177,1646,
2267,45231,1178,1408,
2268,17857,1179,1345,
2269,27778,1179,1526,
2270,63657,1179,1501,
2271,62102,1180,1402,
2272,78013,1181,1783,
2273,27931,1183,3599,
2274,49111,1183,1891,
2275,45753,1184,1805,
2276,48684,1184,1649,
2277,43117,1186,1409,
2278,44911,1186,1237,
2279,45607,1186,1659,
2280,46197,1187,1238,
2281,58486,1187,1391,
2282,63306,1188,1420,
2283,45616,1189,1323,
2284,46521,1189,1576,
2285,48071,1189,1354,
2286,46741,1190,1438,
2287,63324,1190,1427,
2288,48579,1191,1322,
2289,46858,1192,1330,
2290,47479,1192,1529,
2291,30043,1193,1864,
2292,63596,1193,1390,
2293,45723,1194,1807,
2294,47954,1195,1328,
2295,46147,1196,1333,
2296,48017,1196,1252,
2297,52934,1196,1707,
2298,47710,1198,1575,
2299,55855,1198,3599,
2300,62792,1198,1478,
2301,44609,1199,1415,
2302,53206,1199,1487,
2303,37222,1200,2322,
2304,46007,1200,1298,
2305,55357,1200,3599,
2306,47899,1201,1382,
2307,28630,1202,3599,
2308,47943,1202,1472,
2309,62166,1202,1432,
2310,18019,1203,3599,
2311,38879,1205,1410,
2312,46402,1205,1367,
2313,55765,1206,1342,
2314,28641,1207,3599,
2315,30032,1207,1529,
2316,44094,1207,3599,
2317,45283,1207,1427,
2318,47280,1207,1830,
2319,60840,1207,1694,
2320,55423,1208,3599,
2321,46419,1209,1257,
2322,27942,1210,3599,
2323,43056,1212,1413,
2324,45442,1212,1468,
2325,47162,1212,1580,
2326,47960,1213,1474,
2327,43060,1214,1411,
2328,17908,1215,3599,
2329,54383,1215,1354,
2330,44356,1216,1230,
2331,46195,1217,1293,
2332,47376,1217,1487,
2333,55270,1217,3599,
2334,46888,1218,1404,
2335,63283,1219,1409,
2336,45844,1220,1406,
2337,47030,1222,1475,
2338,40782,1223,1427,
2339,46169,1223,1368,
2340,55291,1223,1583,
2341,27972,1224,3599,
2342,46733,1225,1559,
2343,43141,1226,1417,
2344,48519,1226,1389,
2345,61531,1226,1443,
2346,62121,1226,1502,
2347,45692,1227,1614,
2348,45911,1227,1341,
2349,49351,1227,1339,
2350,36421,1228,1501,
2351,45308,1228,1317,
2352,55138,1228,1339,
2353,46105,1229,1491,
2354,48018,1229,1403,
2355,45185,1230,1400,
2356,22877,1231,3599,
2357,49200,1231,1274,
2358,35272,1232,1394,
2359,46486,1232,1582,
2360,46966,1232,1397,
2361,49214,1232,1299,
2362,54760,1234,3599,
2363,33889,1235,1411,
2364,47138,1235,1487,
2365,47332,1235,2257,
2366,55388,1235,1503,
2367,60961,1235,1503,
2368,44225,1236,1375,
2369,60830,1236,1398,
2370,40401,1237,1419,
2371,43908,1237,2329,
2372,48146,1237,1529,
2373,45086,1238,1257,
2374,35235,1239,1409,
2375,49182,1240,1977,
2376,29963,1241,1252,
2377,60988,1241,1571,
2378,28604,1242,3599,
2379,38602,1242,1284,
2380,60782,1242,3599,
2381,47563,1243,1428,
2382,46652,1244,1298,
2383,46935,1244,1477,
2384,55091,1244,1427,
2385,55864,1244,3599,
2386,58411,1245,1553,
2387,7381,1245,1613,
2388,25912,1246,1526,
2389,30046,1247,1684,
2390,51868,1247,1427,
2391,35325,1248,1832,
2392,48203,1248,1304,
2393,42706,1249,1500,
2394,58076,1249,1578,
2395,63314,1249,1515,
2396,46628,1250,1480,
2397,43373,1251,1498,
2398,47237,1252,1569,
2399,47433,1252,1739,
2400,49346,1252,2120,
2401,11989,1253,1421,
2402,35329,1253,3599,
2403,27947,1254,3599,
2404,45230,1254,1418,
2405,58332,1254,1786,
2406,12362,1255,1685,
2407,49166,1256,1671,
2408,47533,1257,1584,
2409,48589,1257,1495,
2410,78058,1257,1397,
2411,15282,1259,2591,
2412,17946,1259,3599,
2413,48804,1259,1574,
2414,48814,1259,1508,
2415,58336,1259,1427,
2416,47064,1261,1492,
2417,58111,1261,1387,
2418,48997,1262,1511,
2419,45449,1263,1669,
2420,7400,1264,1713,
2421,69713,1265,3599,
2422,27995,1266,1582,
2423,38921,1266,1840,
2424,48787,1266,1576,
2425,56228,1266,1361,
2426,58283,1266,1693,
2427,27896,1267,3599,
2428,42846,1267,1316,
2429,47401,1267,1484,
2430,59292,1267,1424,
2431,47940,1268,1339,
2432,44014,1269,1750,
2433,47335,1269,2538,
2434,48767,1269,1517,
2435,55542,1269,3599,
2436,58317,1269,1486,
2437,49284,1270,1904,
2438,63299,1270,1505,
2439,22857,1271,3599,
2440,47154,1271,2095,
2441,47474,1272,1906,
2442,48961,1272,1519,
2443,61909,1272,1431,
2444,17934,1273,3094,
2445,41036,1273,1497,
2446,47841,1273,1912,
2447,49388,1273,1494,
2448,48357,1274,1346,
2449,58388,1274,1506,
2450,35288,1275,1500,
2451,46615,1275,1489,
2452,62637,1275,1328,
2453,69673,1275,3599,
2454,43925,1276,1882,
2455,55467,1276,3599,
2456,27824,1277,1430,
2457,47373,1277,2325,
2458,49246,1277,1986,
2459,58410,1277,1489,
2460,69728,1277,3599,
2461,46213,1278,1379,
2462,28087,1279,3599,
2463,3665,1279,1414,
2464,44917,1279,1400,
2465,45211,1279,1486,
2466,58381,1279,1714,
